0,73,0,2,909
0,70,0,2,918
0,66,0,2,927
0,63,0,2,935
0,60,0,2,944
0,56,0,2,953
0,53,0,2,962
0,0,0,0,972
0,0,0,0,982
0,0,0,0,992
0,0,0,0,1002
0,0,0,0,1012
0,0,0,0,1022
0,0,0,0,1032
0,0,0,0,1042
0,0,0,0,1052
0,0,0,0,1062
0,0,0,0,1072
0,0,0,0,1082
0,0,0,0,1092
0,0,0,0,1102
0,0,0,0,1112
97,0,1,0,1108
94,0,1,0,1118
92,0,1,0,1127
89,0,1,0,1137
86,0,1,0,1146
84,0,1,0,1155
81,0,1,0,1165
78,0,1,0,1174
76,0,1,0,1184
73,0,1,0,1193
71,0,1,0,1202
68,0,1,0,1212
65,0,1,0,1221
63,0,1,0,1231
60,0,1,0,1240
57,0,1,0,1250
55,0,1,0,1259
52,0,1,0,1268
50,0,1,0,1278
47,0,1,0,1287
44,0,1,0,1297
42,0,1,0,1306
39,0,1,0,1315
36,0,1,0,1325
34,0,1,0,1334
31,0,1,0,1344
28,0,1,0,1353
26,0,1,0,1362
0,0,0,0,1372
0,0,0,0,1382
0,0,0,0,1392
0,0,0,0,1402
0,0,0,0,1412
0,0,0,0,1422
0,0,0,0,1432
97,0,1,0,1408
192,0,2,0,1383
186,0,2,0,1392
181,0,2,0,1401
176,0,2,0,1410
171,0,2,0,1418
165,0,2,0,1427
160,0,2,0,1436
155,0,2,0,1445
150,0,2,0,1454
144,0,2,0,1462
139,0,2,0,1471
134,0,2,0,1480
128,0,2,0,1489
123,0,2,0,1498
118,0,2,0,1507
113,0,2,0,1515
107,0,2,0,1524
102,0,2,0,1533
97,0,2,0,1542
92,0,2,0,1551
86,0,2,0,1560
81,0,2,0,1568
76,0,2,0,1577
71,0,2,0,1586
65,0,2,0,1595
60,0,2,0,1604
55,0,2,0,1612
50,0,2,0,1621
44,0,2,0,1630
39,0,2,0,1639
34,0,2,0,1648
28,0,2,0,1657
23,0,2,0,1665
18,0,2,0,1674
5,0,1,0,1684
100,0,2,0,1667
94,0,1,0,1677
286,0,3,0,1493
278,0,3,0,1501
271,0,3,0,1510
263,0,3,0,1518
255,98,3,1,1471
247,96,3,1,1479
239,95,3,1,1487
328,93,4,1,1352
415,91,5,1,1352
402,90,5,1,1358
389,88,5,1,1365
376,86,5,1,1371
363,85,5,1,1378
350,83,5,1,1384
336,81,5,1,1391
323,80,5,1,1397
310,78,5,1,1404
297,76,5,1,1410
284,75,5,1,1417
465,73,7,1,1288
447,71,7,1,1293
428,70,7,1,1298
410,68,7,1,1304
392,66,7,1,1309
373,65,7,1,1314
355,63,7,1,1320
336,61,7,1,1325
318,60,7,1,1330
300,58,7,1,1335
281,56,7,1,1341
263,55,7,1,1346
244,53,7,1,1351
226,51,7,1,1357
207,50,7,1,1362
189,48,7,1,1367
171,46,6,1,1373
155,44,6,1,1379
139,43,4,1,1386
128,41,4,1,1393
118,40,4,1,1400
107,38,4,1,1407
97,36,4,1,1414
86,35,4,1,1421
76,33,4,1,1428
65,31,3,1,1436
57,30,2,1,1444
52,28,2,1,1452
47,26,2,1,1461
42,0,2,0,1470
36,0,2,0,1478
31,0,2,0,1487
26,0,2,0,1496
21,0,2,0,1505
15,0,2,0,1514
10,0,2,0,1522
2,0,1,0,1532
0,0,0,0,1542
0,98,0,1,1342
0,96,0,1,1351
0,193,0,2,1238
0,288,0,3,1240
0,283,0,3,1248
0,278,0,3,1256
0,371,0,4,1163
0,365,0,4,1171
0,358,0,4,1178
0,351,0,4,1186
0,345,0,4,1194
0,338,0,4,1201
0,331,0,4,1209
0,325,0,4,1217
0,318,0,4,1224
0,311,0,4,1232
0,305,0,4,1240
0,298,0,4,1247
0,291,0,4,1255
0,285,0,4,1262
0,278,0,4,1270
0,271,0,4,1278
0,265,0,4,1285
0,258,0,4,1293
0,251,0,4,1301
0,245,0,4,1308
0,238,0,4,1316
0,231,0,4,1324
0,225,0,4,1331
0,218,0,4,1339
0,211,0,4,1347
0,204,0,4,1354
0,198,0,4,1362
0,191,0,4,1370
0,185,0,4,1377
0,178,0,4,1385
0,171,0,4,1392
0,165,0,4,1400
0,158,0,4,1408
0,151,0,4,1415
0,145,0,4,1423
0,138,0,4,1431
0,230,0,5,1317
0,319,0,6,1201
0,309,0,6,1208
0,300,0,6,1214
0,290,0,6,1221
0,280,0,6,1227
0,270,0,6,1234
0,258,0,6,1240
0,248,0,6,1247
0,238,0,6,1253
0,228,0,6,1260
0,218,0,6,1266
0,208,0,6,1272
0,196,0,6,1279
0,186,0,6,1285
0,176,0,6,1292
0,166,0,5,1299
0,158,0,5,1306
0,150,0,5,1313
0,141,0,4,1321
0,135,0,3,1329
0,129,0,3,1337
0,125,0,2,1346
0,121,0,2,1355
0,118,0,2,1364
0,114,0,2,1372
0,111,0,2,1381
0,108,0,2,1390
0,104,0,2,1399
0,101,0,2,1408
0,98,0,2,1417
0,95,0,2,1425
0,91,0,2,1434
0,88,0,2,1443
0,85,0,2,1452
0,81,0,2,1461
0,78,0,2,1470
0,75,0,2,1478
0,71,0,2,1487
0,68,0,2,1496
0,65,0,2,1505
0,61,0,2,1514
0,58,0,2,1522
0,55,0,2,1531
0,51,0,2,1540
0,48,0,2,1549
